"","countyfips","statefip","year","population","anti_racial.max","anti_racial.sum","anti_racial.mean","racial_crime_diff","racial_crime_per_cap","racial_crime_per_1000"
"8243",141,47,2006,72321,1,2,0.607142857142857,1.39285714285714,2.76544848660832e-05,0.0276544848660832
"8244",141,47,2008,72321,1,4,0.607142857142857,3.39285714285714,5.53089697321663e-05,0.0553089697321663
"8245",141,47,2009,72321,1,1,0.607142857142857,0.392857142857143,1.38272424330416e-05,0.0138272424330416
"8246",141,47,2010,72321,1,3,0.607142857142857,2.39285714285714,4.14817272991247e-05,0.0414817272991247
"8247",141,47,2012,72321,0,0,0.607142857142857,-0.607142857142857,0,0
"8248",141,47,2013,72321,0,0,0.607142857142857,-0.607142857142857,0,0
"8249",141,47,2014,72321,0,0,0.607142857142857,-0.607142857142857,0,0
"8250",141,47,2015,72321,0,0,0.607142857142857,-0.607142857142857,0,0
"8251",141,47,2016,72321,1,4,0.607142857142857,3.39285714285714,5.53089697321663e-05,0.0553089697321663
"8252",141,48,2005,800647,1,3,0.272727272727273,2.72727272727273,3.74696963830502e-06,0.00374696963830502
"8253",141,48,2006,800647,1,1,0.272727272727273,0.727272727272727,1.24898987943501e-06,0.00124898987943501
"8254",141,48,2007,800647,1,2,0.272727272727273,1.72727272727273,2.49797975887001e-06,0.00249797975887001
"8255",141,48,2008,800647,1,1,0.272727272727273,0.727272727272727,1.24898987943501e-06,0.00124898987943501
"8256",141,48,2009,800647,0,0,0.272727272727273,-0.272727272727273,0,0
"8257",141,48,2010,800647,1,2,0.272727272727273,1.72727272727273,2.49797975887001e-06,0.00249797975887001
"8258",141,48,2011,800647,0,0,0.272727272727273,-0.272727272727273,0,0
"8259",141,48,2012,800647,1,2,0.272727272727273,1.72727272727273,2.49797975887001e-06,0.00249797975887001
"8260",141,48,2013,800647,0,0,0.272727272727273,-0.272727272727273,0,0
"8261",141,48,2014,800647,1,1,0.272727272727273,0.727272727272727,1.24898987943501e-06,0.00124898987943501
"8262",141,48,2015,800647,0,0,0.272727272727273,-0.272727272727273,0,0
"8263",141,48,2016,800647,0,0,0.272727272727273,-0.272727272727273,0,0
"8264",141,51,2006,18490,0,0,0,0,0,0
"8265",141,55,2006,74749,1,1,1,0,1.33781053927143e-05,0.0133781053927143
"8266",141,NA,2007,NA,1,1,0.666666666666667,0.333333333333333,NA,NA
"8267",141,NA,2008,NA,1,1,0.666666666666667,0.333333333333333,NA,NA
"8268",141,NA,2013,NA,0,0,0.666666666666667,-0.666666666666667,NA,NA
"8269",143,5,2005,203065,1,2,0.681818181818182,1.31818181818182,9.84906310787186e-06,0.00984906310787186
"8270",143,5,2006,203065,1,2,0.681818181818182,1.31818181818182,9.84906310787186e-06,0.00984906310787186
"8271",143,5,2008,203065,1,1,0.681818181818182,0.318181818181818,4.92453155393593e-06,0.00492453155393593
"8272",143,5,2009,203065,1,2,0.681818181818182,1.31818181818182,9.84906310787186e-06,0.00984906310787186
"8273",143,5,2010,203065,1,4,0.681818181818182,3.31818181818182,1.96981262157437e-05,0.0196981262157437
"8274",143,5,2012,203065,1,3,0.681818181818182,2.31818181818182,1.47735946618078e-05,0.0147735946618078
"8275",143,5,2014,203065,1,1,0.681818181818182,0.318181818181818,4.92453155393593e-06,0.00492453155393593
"8276",143,17,2005,186494,1,8,0.583333333333333,7.41666666666667,4.28968224178794e-05,0.0428968224178794
"8277",143,17,2006,186494,1,2,0.583333333333333,1.41666666666667,1.07242056044698e-05,0.0107242056044698
"8278",143,17,2007,186494,1,6,0.583333333333333,5.41666666666667,3.21726168134095e-05,0.0321726168134095
"8279",143,17,2008,186494,1,1,0.583333333333333,0.416666666666667,5.36210280223492e-06,0.00536210280223492
"8280",143,17,2009,186494,1,4,0.583333333333333,3.41666666666667,2.14484112089397e-05,0.0214484112089397
"8281",143,17,2010,186494,1,2,0.583333333333333,1.41666666666667,1.07242056044698e-05,0.0107242056044698
"8282",143,17,2011,186494,0,0,0.583333333333333,-0.583333333333333,0,0
"8283",143,17,2012,186494,1,4,0.583333333333333,3.41666666666667,2.14484112089397e-05,0.0214484112089397
"8284",143,17,2013,186494,1,4,0.583333333333333,3.41666666666667,2.14484112089397e-05,0.0214484112089397
"8285",143,17,2014,186494,1,3,0.583333333333333,2.41666666666667,1.60863084067048e-05,0.0160863084067048
"8286",143,17,2016,186494,1,1,0.583333333333333,0.416666666666667,5.36210280223492e-06,0.00536210280223492
"8287",143,18,2014,24181,0,0,0.666666666666667,-0.666666666666667,0,0
"8288",143,18,2015,24181,1,1,0.666666666666667,0.333333333333333,4.1354782680617e-05,0.041354782680617
"8289",143,18,2016,24181,1,1,0.666666666666667,0.333333333333333,4.1354782680617e-05,0.041354782680617
"8290",143,20,2006,6091,1,1,1,0,0.00016417665407979,0.16417665407979
"8291",143,21,2013,8314,1,1,1,0,0.000120279047389945,0.120279047389945
"8292",143,26,2005,24449,0,0,0.25,-0.25,0,0
"8293",143,26,2007,24449,0,0,0.25,-0.25,0,0
"8294",143,26,2010,24449,0,0,0.25,-0.25,0,0
"8295",143,26,2013,24449,1,1,0.25,0.75,4.09014683627142e-05,0.0409014683627142
"8296",143,39,2005,60944,1,1,0.666666666666667,0.333333333333333,1.64085061695983e-05,0.0164085061695983
"8297",143,39,2007,60944,1,1,0.666666666666667,0.333333333333333,1.64085061695983e-05,0.0164085061695983
"8298",143,39,2008,60944,1,1,0.666666666666667,0.333333333333333,1.64085061695983e-05,0.0164085061695983
"8299",143,39,2009,60944,1,2,0.666666666666667,1.33333333333333,3.28170123391966e-05,0.0328170123391966
"8300",143,39,2010,60944,1,1,0.666666666666667,0.333333333333333,1.64085061695983e-05,0.0164085061695983
"8301",143,39,2011,60944,0,0,0.666666666666667,-0.666666666666667,0,0
"8302",143,40,2005,603403,1,5,0.613636363636364,4.38636363636364,8.28633599766657e-06,0.00828633599766657
"8303",143,40,2006,603403,1,5,0.613636363636364,4.38636363636364,8.28633599766657e-06,0.00828633599766657
"8304",143,40,2007,603403,0,0,0.613636363636364,-0.613636363636364,0,0
"8305",143,40,2008,603403,1,1,0.613636363636364,0.386363636363636,1.65726719953331e-06,0.00165726719953331
"8306",143,40,2009,603403,1,6,0.613636363636364,5.38636363636364,9.94360319719988e-06,0.00994360319719988
"8307",143,40,2010,603403,1,6,0.613636363636364,5.38636363636364,9.94360319719988e-06,0.00994360319719988
"8308",143,40,2011,603403,0,0,0.613636363636364,-0.613636363636364,0,0
"8309",143,40,2012,603403,0,0,0.613636363636364,-0.613636363636364,0,0
"8310",143,40,2013,603403,1,2,0.613636363636364,1.38636363636364,3.31453439906663e-06,0.00331453439906663
"8311",143,40,2015,603403,1,1,0.613636363636364,0.386363636363636,1.65726719953331e-06,0.00165726719953331
"8312",143,40,2016,603403,1,1,0.613636363636364,0.386363636363636,1.65726719953331e-06,0.00165726719953331
"8313",143,47,2007,31809,1,1,0.5,0.5,3.14376434342482e-05,0.0314376434342482
"8314",143,47,2012,31809,1,1,0.5,0.5,3.14376434342482e-05,0.0314376434342482
"8315",143,47,2013,31809,0,0,0.5,-0.5,0,0
"8316",143,48,2006,37890,1,1,0.666666666666667,0.333333333333333,2.63921879123779e-05,0.0263921879123779
"8317",143,48,2014,37890,0,0,0.666666666666667,-0.666666666666667,0,0
"8318",143,48,2015,37890,1,1,0.666666666666667,0.333333333333333,2.63921879123779e-05,0.0263921879123779
"8319",143,51,2005,63506,1,1,0.8,0.2,1.57465436336724e-05,0.0157465436336724
"8320",143,51,2011,63506,1,1,0.8,0.2,1.57465436336724e-05,0.0157465436336724
"8321",143,51,2014,63506,1,2,0.8,1.2,3.14930872673448e-05,0.0314930872673448
"8322",143,51,2015,63506,0,0,0.8,-0.8,0,0
"8323",145,5,2005,77076,1,2,0.615384615384615,1.38461538461538,2.59484145518709e-05,0.0259484145518709
"8324",145,5,2006,77076,1,2,0.615384615384615,1.38461538461538,2.59484145518709e-05,0.0259484145518709
"8325",145,5,2008,77076,0,0,0.615384615384615,-0.615384615384615,0,0
"8326",145,5,2009,77076,1,2,0.615384615384615,1.38461538461538,2.59484145518709e-05,0.0259484145518709
"8327",145,5,2010,77076,1,2,0.615384615384615,1.38461538461538,2.59484145518709e-05,0.0259484145518709
"8328",145,18,2014,44436,1,4,0.8,3.2,9.00171032496174e-05,0.0900171032496174
"8329",145,18,2015,44436,0,0,0.8,-0.8,0,0
"8330",145,19,2005,15932,1,1,1,0,6.27667587245795e-05,0.0627667587245795
"8331",145,19,2010,15932,1,1,1,0,6.27667587245795e-05,0.0627667587245795
"8332",145,20,2009,6973,1,1,1,0,0.000143410296859315,0.143410296859315
"8333",145,20,2013,6973,1,1,1,0,0.000143410296859315,0.143410296859315
"8334",145,21,2006,65565,1,1,0.543478260869565,0.456521739130435,1.52520399603447e-05,0.0152520399603447
"8335",145,21,2007,65565,0,0,0.543478260869565,-0.543478260869565,0,0
"8336",145,21,2008,65565,1,2,0.543478260869565,1.45652173913043,3.05040799206894e-05,0.0305040799206894
"8337",145,21,2009,65565,1,7,0.543478260869565,6.45652173913043,0.000106764279722413,0.106764279722413
"8338",145,21,2010,65565,1,4,0.543478260869565,3.45652173913043,6.10081598413788e-05,0.0610081598413788
"8339",145,21,2011,65565,1,3,0.543478260869565,2.45652173913043,4.57561198810341e-05,0.0457561198810341
"8340",145,21,2012,65565,1,3,0.543478260869565,2.45652173913043,4.57561198810341e-05,0.0457561198810341
"8341",145,21,2013,65565,0,0,0.543478260869565,-0.543478260869565,0,0
"8342",145,21,2014,65565,1,4,0.543478260869565,3.45652173913043,6.10081598413788e-05,0.0610081598413788
"8343",145,21,2015,65565,0,0,0.543478260869565,-0.543478260869565,0,0
"8344",145,21,2016,65565,1,1,0.543478260869565,0.456521739130435,1.52520399603447e-05,0.0152520399603447
"8345",145,26,2005,200169,1,1,0.398058252427184,0.601941747572815,4.99577856711079e-06,0.00499577856711079
"8346",145,26,2006,200169,1,2,0.398058252427184,1.60194174757282,9.99155713422158e-06,0.00999155713422158
"8347",145,26,2007,200169,1,5,0.398058252427184,4.60194174757282,2.4978892835554e-05,0.024978892835554
"8348",145,26,2008,200169,1,8,0.398058252427184,7.60194174757282,3.99662285368863e-05,0.0399662285368863
"8349",145,26,2009,200169,1,5,0.398058252427184,4.60194174757282,2.4978892835554e-05,0.024978892835554
"8350",145,26,2010,200169,1,2,0.398058252427184,1.60194174757282,9.99155713422158e-06,0.00999155713422158
"8351",145,26,2011,200169,1,3,0.398058252427184,2.60194174757282,1.49873357013324e-05,0.0149873357013324
"8352",145,26,2012,200169,1,3,0.398058252427184,2.60194174757282,1.49873357013324e-05,0.0149873357013324
"8353",145,26,2013,200169,1,4,0.398058252427184,3.60194174757282,1.99831142684432e-05,0.0199831142684432
"8354",145,26,2014,200169,1,2,0.398058252427184,1.60194174757282,9.99155713422158e-06,0.00999155713422158
"8355",145,26,2015,200169,0,0,0.398058252427184,-0.398058252427184,0,0
"8356",145,26,2016,200169,1,6,0.398058252427184,5.60194174757282,2.99746714026647e-05,0.0299746714026647
"8357",145,27,2005,150642,1,6,0.64,5.36,3.98295296132553e-05,0.0398295296132553
"8358",145,27,2006,150642,1,16,0.64,15.36,0.000106212078968681,0.106212078968681
"8359",145,27,2007,150642,1,5,0.64,4.36,3.31912746777127e-05,0.0331912746777127
"8360",145,27,2008,150642,1,7,0.64,6.36,4.64677845487978e-05,0.0464677845487978
"8361",145,27,2011,150642,1,1,0.64,0.36,6.63825493554254e-06,0.00663825493554254
"8362",145,27,2012,150642,1,1,0.64,0.36,6.63825493554254e-06,0.00663825493554254
"8363",145,27,2013,150642,1,7,0.64,6.36,4.64677845487978e-05,0.0464677845487978
"8364",145,27,2014,150642,1,2,0.64,1.36,1.32765098710851e-05,0.0132765098710851
"8365",145,27,2015,150642,1,1,0.64,0.36,6.63825493554254e-06,0.00663825493554254
"8366",145,27,2016,150642,1,2,0.64,1.36,1.32765098710851e-05,0.0132765098710851
"8367",145,29,2007,58114,1,1,1,0,1.720755755928e-05,0.01720755755928
"8368",145,37,2006,39464,1,1,0.538461538461538,0.461538461538462,2.53395499695925e-05,0.0253395499695925
"8369",145,37,2007,39464,1,1,0.538461538461538,0.461538461538462,2.53395499695925e-05,0.0253395499695925
"8370",145,37,2008,39464,1,2,0.538461538461538,1.46153846153846,5.06790999391851e-05,0.0506790999391851
"8371",145,37,2009,39464,0,0,0.538461538461538,-0.538461538461538,0,0
"8372",145,37,2010,39464,1,2,0.538461538461538,1.46153846153846,5.06790999391851e-05,0.0506790999391851
"8373",145,37,2012,39464,1,1,0.538461538461538,0.461538461538462,2.53395499695925e-05,0.0253395499695925
"8374",145,37,2013,39464,0,0,0.538461538461538,-0.538461538461538,0,0
"8375",145,37,2015,39464,0,0,0.538461538461538,-0.538461538461538,0,0
"8376",145,39,2006,79499,1,1,0.282051282051282,0.717948717948718,1.25787745757808e-05,0.0125787745757808
"8377",145,39,2007,79499,1,4,0.282051282051282,3.71794871794872,5.03150983031233e-05,0.0503150983031233
"8378",145,39,2008,79499,1,6,0.282051282051282,5.71794871794872,7.5472647454685e-05,0.075472647454685
"8379",145,39,2009,79499,1,3,0.282051282051282,2.71794871794872,3.77363237273425e-05,0.0377363237273425
"8380",145,39,2010,79499,1,2,0.282051282051282,1.71794871794872,2.51575491515617e-05,0.0251575491515617
"8381",145,39,2011,79499,1,3,0.282051282051282,2.71794871794872,3.77363237273425e-05,0.0377363237273425
"8382",145,39,2012,79499,1,2,0.282051282051282,1.71794871794872,2.51575491515617e-05,0.0251575491515617
"8383",145,39,2013,79499,0,0,0.282051282051282,-0.282051282051282,0,0
"8384",145,39,2015,79499,1,1,0.282051282051282,0.717948717948718,1.25787745757808e-05,0.0125787745757808
"8385",145,39,2016,79499,0,0,0.282051282051282,-0.282051282051282,0,0
"8386",145,40,2005,73085,1,2,0.615384615384615,1.38461538461538,2.73653964561812e-05,0.0273653964561812
"8387",145,40,2009,73085,1,1,0.615384615384615,0.384615384615385,1.36826982280906e-05,0.0136826982280906
"8388",145,40,2010,73085,0,0,0.615384615384615,-0.615384615384615,0,0
"8389",145,40,2011,73085,1,1,0.615384615384615,0.384615384615385,1.36826982280906e-05,0.0136826982280906
"8390",145,40,2013,73085,0,0,0.615384615384615,-0.615384615384615,0,0
"8391",145,40,2015,73085,0,0,0.615384615384615,-0.615384615384615,0,0
"8392",145,40,2016,73085,1,4,0.615384615384615,3.38461538461538,5.47307929123623e-05,0.0547307929123623
"8393",145,47,2005,54181,0,0,0.333333333333333,-0.333333333333333,0,0
"8394",145,47,2008,54181,0,0,0.333333333333333,-0.333333333333333,0,0
"8395",145,47,2010,54181,0,0,0.333333333333333,-0.333333333333333,0,0
"8396",145,47,2011,54181,1,2,0.333333333333333,1.66666666666667,3.69133090935937e-05,0.0369133090935937
"8397",145,47,2014,54181,1,1,0.333333333333333,0.666666666666667,1.84566545467968e-05,0.0184566545467968
"8398",145,47,2015,54181,1,1,0.333333333333333,0.666666666666667,1.84566545467968e-05,0.0184566545467968
"8399",145,47,2016,54181,0,0,0.333333333333333,-0.333333333333333,0,0
"8400",145,51,2006,28046,1,1,1,0,3.56557084789275e-05,0.0356557084789275
"8401",145,51,2013,28046,1,1,1,0,3.56557084789275e-05,0.0356557084789275
"8402",145,51,2014,28046,1,1,1,0,3.56557084789275e-05,0.0356557084789275
"8403",145,51,2016,28046,1,1,1,0,3.56557084789275e-05,0.0356557084789275
"8404",145,NA,2006,NA,1,1,1,0,NA,NA
"8405",147,21,2016,18306,0,0,0,0,0,0
"8406",147,26,2005,163040,1,12,0.641975308641975,11.358024691358,7.36015701668302e-05,0.0736015701668302
"8407",147,26,2006,163040,1,6,0.641975308641975,5.35802469135802,3.68007850834151e-05,0.0368007850834151
"8408",147,26,2007,163040,1,7,0.641975308641975,6.35802469135802,4.29342492639843e-05,0.0429342492639843
"8409",147,26,2008,163040,1,6,0.641975308641975,5.35802469135802,3.68007850834151e-05,0.0368007850834151
"8410",147,26,2009,163040,1,8,0.641975308641975,7.35802469135802,4.90677134445535e-05,0.0490677134445535
"8411",147,26,2010,163040,1,1,0.641975308641975,0.358024691358025,6.13346418056919e-06,0.00613346418056919
"8412",147,26,2011,163040,0,0,0.641975308641975,-0.641975308641975,0,0
"8413",147,26,2012,163040,1,4,0.641975308641975,3.35802469135802,2.45338567222767e-05,0.0245338567222767
"8414",147,26,2013,163040,0,0,0.641975308641975,-0.641975308641975,0,0
"8415",147,26,2014,163040,1,1,0.641975308641975,0.358024691358025,6.13346418056919e-06,0.00613346418056919
"8416",147,26,2015,163040,1,7,0.641975308641975,6.35802469135802,4.29342492639843e-05,0.0429342492639843
"8417",147,26,2016,163040,0,0,0.641975308641975,-0.641975308641975,0,0
"8418",147,27,2006,36576,1,2,1,1,5.46806649168854e-05,0.0546806649168854
"8419",147,29,2009,23370,1,1,0.666666666666667,0.333333333333333,4.27899015832264e-05,0.0427899015832264
"8420",147,29,2014,23370,0,0,0.666666666666667,-0.666666666666667,0,0
"8421",147,29,2015,23370,1,3,0.666666666666667,2.33333333333333,0.000128369704749679,0.128369704749679
"8422",147,37,2005,168148,0,0,0.607142857142857,-0.607142857142857,0,0
"8423",147,37,2006,168148,1,3,0.607142857142857,2.39285714285714,1.78414254109475e-05,0.0178414254109475
"8424",147,37,2008,168148,1,6,0.607142857142857,5.39285714285714,3.5682850821895e-05,0.035682850821895
"8425",147,37,2009,168148,1,7,0.607142857142857,6.39285714285714,4.16299926255442e-05,0.0416299926255442
"8426",147,37,2011,168148,1,4,0.607142857142857,3.39285714285714,2.37885672145967e-05,0.0237885672145967
"8427",147,37,2012,168148,1,1,0.607142857142857,0.392857142857143,5.94714180364917e-06,0.00594714180364917
"8428",147,37,2013,168148,1,5,0.607142857142857,4.39285714285714,2.97357090182458e-05,0.0297357090182458
"8429",147,37,2014,168148,1,2,0.607142857142857,1.39285714285714,1.18942836072983e-05,0.0118942836072983
"8430",147,37,2015,168148,1,5,0.607142857142857,4.39285714285714,2.97357090182458e-05,0.0297357090182458
"8431",147,37,2016,168148,1,1,0.607142857142857,0.392857142857143,5.94714180364917e-06,0.00594714180364917
"8432",147,39,2007,56745,0,0,0.0563380281690141,-0.0563380281690141,0,0
"8433",147,39,2008,56745,0,0,0.0563380281690141,-0.0563380281690141,0,0
"8434",147,39,2009,56745,0,0,0.0563380281690141,-0.0563380281690141,0,0
"8435",147,39,2010,56745,1,3,0.0563380281690141,2.94366197183099,5.28680941052075e-05,0.0528680941052075
"8436",147,39,2012,56745,0,0,0.0563380281690141,-0.0563380281690141,0,0
"8437",147,39,2015,56745,1,1,0.0563380281690141,0.943661971830986,1.76226980350692e-05,0.0176226980350692
"8438",147,40,2007,50976,1,1,1,0,1.96170747018205e-05,0.0196170747018205
"8439",147,40,2011,50976,1,1,1,0,1.96170747018205e-05,0.0196170747018205
"8440",147,47,2005,66283,1,1,0.421052631578947,0.578947368421053,1.50868246760104e-05,0.0150868246760104
"8441",147,47,2008,66283,1,1,0.421052631578947,0.578947368421053,1.50868246760104e-05,0.0150868246760104
"8442",147,47,2009,66283,1,1,0.421052631578947,0.578947368421053,1.50868246760104e-05,0.0150868246760104
"8443",147,47,2010,66283,1,1,0.421052631578947,0.578947368421053,1.50868246760104e-05,0.0150868246760104
"8444",147,47,2011,66283,1,3,0.421052631578947,2.57894736842105,4.52604740280313e-05,0.0452604740280313
"8445",147,47,2012,66283,0,0,0.421052631578947,-0.421052631578947,0,0
"8446",147,47,2013,66283,0,0,0.421052631578947,-0.421052631578947,0,0
"8447",147,47,2014,66283,0,0,0.421052631578947,-0.421052631578947,0,0
"8448",147,47,2015,66283,0,0,0.421052631578947,-0.421052631578947,0,0
"8449",147,47,2016,66283,1,1,0.421052631578947,0.578947368421053,1.50868246760104e-05,0.0150868246760104
"8450",147,48,2007,33915,1,1,1,0,2.94854784018871e-05,0.0294854784018871
"8451",147,48,2011,33915,1,1,1,0,2.94854784018871e-05,0.0294854784018871
"8452",147,51,2008,23368,1,2,0.461538461538462,1.53846153846154,8.55871276959945e-05,0.0855871276959945
"8453",147,51,2010,23368,0,0,0.461538461538462,-0.461538461538462,0,0
"8454",147,51,2011,23368,1,1,0.461538461538462,0.538461538461538,4.27935638479973e-05,0.0427935638479973
"8455",147,51,2012,23368,1,1,0.461538461538462,0.538461538461538,4.27935638479973e-05,0.0427935638479973
"8456",147,51,2013,23368,1,1,0.461538461538462,0.538461538461538,4.27935638479973e-05,0.0427935638479973
"8457",147,51,2015,23368,1,1,0.461538461538462,0.538461538461538,4.27935638479973e-05,0.0427935638479973
"8458",149,5,2005,22185,1,2,0.428571428571429,1.57142857142857,9.01510029299076e-05,0.0901510029299076
"8459",149,5,2006,22185,0,0,0.428571428571429,-0.428571428571429,0,0
"8460",149,5,2008,22185,1,1,0.428571428571429,0.571428571428571,4.50755014649538e-05,0.0450755014649538
"8461",149,5,2009,22185,0,0,0.428571428571429,-0.428571428571429,0,0
"8462",149,5,2012,22185,0,0,0.428571428571429,-0.428571428571429,0,0
"8463",149,18,2008,23363,0,0,0,0,0,0
"8464",149,20,2006,21604,1,1,0.857142857142857,0.142857142857143,4.62877244954638e-05,0.0462877244954638
"8465",149,20,2008,21604,1,3,0.857142857142857,2.14285714285714,0.000138863173486391,0.138863173486391
"8466",149,20,2009,21604,1,2,0.857142857142857,1.14285714285714,9.25754489909276e-05,0.0925754489909276
"8467",149,26,2005,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8468",149,26,2006,61295,1,2,0.875,1.125,3.26290888326943e-05,0.0326290888326943
"8469",149,26,2007,61295,1,3,0.875,2.125,4.89436332490415e-05,0.0489436332490415
"8470",149,26,2008,61295,1,3,0.875,2.125,4.89436332490415e-05,0.0489436332490415
"8471",149,26,2009,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8472",149,26,2010,61295,0,0,0.875,-0.875,0,0
"8473",149,26,2012,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8474",149,26,2013,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8475",149,26,2014,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8476",149,26,2016,61295,1,1,0.875,0.125,1.63145444163472e-05,0.0163145444163472
"8477",149,27,2005,9726,0,0,0.25,-0.25,0,0
"8478",149,27,2006,9726,0,0,0.25,-0.25,0,0
"8479",149,27,2013,9726,1,1,0.25,0.75,0.000102817191034341,0.102817191034341
"8480",149,39,2009,49423,0,0,0.3,-0.3,0,0
"8481",149,39,2010,49423,0,0,0.3,-0.3,0,0
"8482",149,39,2013,49423,1,2,0.3,1.7,4.04669890536795e-05,0.0404669890536795
"8483",149,39,2014,49423,0,0,0.3,-0.3,0,0
"8484",149,39,2015,49423,1,1,0.3,0.7,2.02334945268397e-05,0.0202334945268397
"8485",149,39,2016,49423,0,0,0.3,-0.3,0,0
"8486",149,47,2005,262604,1,1,0.615384615384615,0.384615384615385,3.80801511020396e-06,0.00380801511020396
"8487",149,47,2006,262604,1,6,0.615384615384615,5.38461538461539,2.28480906612237e-05,0.0228480906612237
"8488",149,47,2007,262604,1,2,0.615384615384615,1.38461538461538,7.61603022040791e-06,0.00761603022040791
"8489",149,47,2008,262604,1,3,0.615384615384615,2.38461538461538,1.14240453306119e-05,0.0114240453306119
"8490",149,47,2009,262604,1,3,0.615384615384615,2.38461538461538,1.14240453306119e-05,0.0114240453306119
"8491",149,47,2010,262604,1,6,0.615384615384615,5.38461538461539,2.28480906612237e-05,0.0228480906612237
"8492",149,47,2011,262604,1,4,0.615384615384615,3.38461538461538,1.52320604408158e-05,0.0152320604408158
"8493",149,47,2012,262604,1,3,0.615384615384615,2.38461538461538,1.14240453306119e-05,0.0114240453306119
"8494",149,47,2013,262604,0,0,0.615384615384615,-0.615384615384615,0,0
"8495",149,47,2014,262604,1,1,0.615384615384615,0.384615384615385,3.80801511020396e-06,0.00380801511020396
"8496",149,47,2015,262604,1,1,0.615384615384615,0.384615384615385,3.80801511020396e-06,0.00380801511020396
"8497",149,47,2016,262604,1,2,0.615384615384615,1.38461538461538,7.61603022040791e-06,0.00761603022040791
"8498",149,48,2015,24554,1,1,1,0,4.07265618636475e-05,0.0407265618636475
"8499",149,51,2007,35725,1,3,0.777777777777778,2.22222222222222,8.39748075577327e-05,0.0839748075577327
"8500",149,51,2010,35725,1,2,0.777777777777778,1.22222222222222,5.59832050384885e-05,0.0559832050384885
"8501",149,51,2011,35725,0,0,0.777777777777778,-0.777777777777778,0,0
"8502",149,51,2012,35725,0,0,0.777777777777778,-0.777777777777778,0,0
"8503",149,51,2013,35725,1,1,0.777777777777778,0.222222222222222,2.79916025192442e-05,0.0279916025192442
"8504",149,51,2014,35725,1,1,0.777777777777778,0.222222222222222,2.79916025192442e-05,0.0279916025192442
"8505",151,13,2010,203922,1,2,0.636363636363636,1.36363636363636,9.80767156069478e-06,0.00980767156069478
"8506",151,13,2011,203922,1,5,0.636363636363636,4.36363636363636,2.45191789017369e-05,0.0245191789017369
"8507",151,13,2012,203922,1,2,0.636363636363636,1.36363636363636,9.80767156069478e-06,0.00980767156069478
"8508",151,13,2013,203922,1,1,0.636363636363636,0.363636363636364,4.90383578034739e-06,0.00490383578034739
"8509",151,13,2014,203922,1,1,0.636363636363636,0.363636363636364,4.90383578034739e-06,0.00490383578034739
"8510",151,13,2015,203922,1,3,0.636363636363636,2.36363636363636,1.47115073410422e-05,0.0147115073410422
"8511",151,18,2007,34185,0,0,0,0,0,0
"8512",151,20,2007,9656,1,2,0.6,1.4,0.000207125103562552,0.207125103562552
"8513",151,20,2008,9656,1,1,0.6,0.4,0.000103562551781276,0.103562551781276
"8514",151,20,2009,9656,1,2,0.6,1.4,0.000207125103562552,0.207125103562552
